solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist
1636148068921376768,Gaia DR3 2814893803130093568,2814893803130093568,300657551,2016.0,346.68927136271316,0.28734142,12.756162487645554,0.2672085,1.3304118553009345,0.33839124,3.9315789,18.428736,-8.958786508163792,0.4179861,-16.10460881373378,0.3269849,0.17519946,0.21006125,-0.16941614,-0.10704248,0.014835835,-0.0976226,0.18861549,-0.24529302,-0.17156066,0.18044397,184,0,183,1,0.49265578,202.57304,0.4987674,0.3970952,95,False,,1.2541829,0.08377256,0.010995476,0.04466052,-0.042366944,0.04429516,-0.058515534,21,14,0.5983186,27,7,0,0.045212284,74.64403,0,0,1.0243993,0.11001666,0.20846587,0.1564309,0.72398,-99.16799,-17.061708,-53.83163,23.183846,False,232,345.0527150213579,1.0840731,318.29288,19.342653,21,65.76033924632505,6.9237523,9.497789,20.793633,25,414.37232629078005,11.072569,37.423325,18.204418,1.3914763,0,1,0,2,0,2.5892143,1.4509792,1.1382351,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.09669451157917,-42.715371183565246,352.9017233591785,16.97190384805985,False,False,0,False,False,False,False,False,False,False,False,2.9011944e-11,5.212852e-13,0.9999815,,,,,,,,,,,,,,,,,,,,,,,0.015841126264987633
1636148068921376768,Gaia DR3 2814893085870882560,2814893085870882560,310261053,2016.0,346.70116666616417,0.15637448,12.762912755780887,0.14470848,-0.06656821751489414,0.18217683,-0.3654044,1.3719589,1.3719299380210672,0.20601004,-0.008906587785313416,0.1736383,0.15689167,0.2141676,-0.23159464,-0.11394643,-0.035746112,-0.08502992,0.111126885,-0.1515902,-0.20261057,0.1643971,187,0,186,1,2.813645,249.49118,0.53860486,1.7497792,31,False,1.4729985,,,,,,,,21,13,0.29754698,27,8,0,0.08012536,69.80452,0,0,1.1495392,0.12617978,0.16466267,0.1511725,0.76797193,-108.44414,-22.514994,59.525707,22.077375,False,236,869.3388347083569,1.7214646,504.99954,18.339394,23,397.51660318172947,19.919817,19.955835,18.840155,20,674.1571916282472,12.539552,53.762463,17.675993,1.2327458,0,0,0,1,0,1.1641617,0.50076103,0.66340065,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.1149508936774,-42.71586113441867,352.91567181152476,16.973381057433457,False,False,0,False,False,False,False,False,True,False,False,5.288872e-09,8.6412605e-12,0.9999948,4759.6562,4727.386,4783.42,4.879,4.8335,4.9009,-1.868,-2.1711,-1.6208,1463.4009,1419.122,1563.8696,0.0107,0.0029,0.0286,0.0084,0.0023,0.0226,0.0045,0.0012,0.0122,PHOENIX,0.0161430965809456
1636148068921376768,Gaia DR3 2814894112367752832,2814894112367752832,375283712,2016.0,346.6805559284872,1.7827368,12.787113278181273,2.648599,,,,,,,,,0.45739427,,,,,,,,,,76,0,76,0,0.3704501,74.81409,0.0,0.0,3,False,,,,,,,,,9,7,5.520044,9,5,0,0.05309768,54.88349,0,0,,0.4638365,0.120379746,0.41109028,0.91268677,-133.58421,-2.3002317,-56.72655,19.916718,False,74,86.72183761782468,1.5572019,55.69081,20.842045,8,52.49137767625192,11.627352,4.514474,21.038322,8,74.40513094749652,9.249702,8.044057,20.068888,1.463259,0,0,0,0,0,0.96943474,0.19627762,0.7731571,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.10941435951084,-42.684665922853824,352.90669496321,17.00364642431002,False,False,0,False,False,False,False,False,False,False,False,0.004340873,0.00010319391,0.99490315,,,,,,,,,,,,,,,,,,,,,,,0.016619580980782242
1636148068921376768,Gaia DR3 2814894112367752192,2814894112367752192,1574533434,2016.0,346.6731108477809,0.093373515,12.782906942219315,0.09540397,-0.09305821371161839,0.10780038,-0.86324567,1.7200534,1.7136332560178018,0.13778049,0.14847552152183113,0.117733575,0.2489051,0.043339245,-0.24794124,-0.08044732,0.0045532444,-0.1116355,0.012852665,-0.12357707,-0.18099643,0.16065803,169,0,169,0,0.3062439,175.88304,0.10338258,0.14220099,31,True,1.581148,,,,,,,,19,13,0.19838934,26,8,0,0.29602277,146.31512,0,0,1.0149138,0.17453703,0.14157903,0.16707192,0.8261445,-137.40494,-27.085402,59.68565,21.43682,False,228,1617.80784754728,24.26215,66.68032,17.665049,23,878.4065110253565,53.52937,16.409805,17.979303,22,999.3219450225906,35.97575,27.777655,17.248632,1.1606622,0,1,0,2,0,0.7306709,0.31425476,0.41641617,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,87.09800806660706,-42.68434317528299,352.89797194090767,17.002738849499398,True,False,0,False,False,False,True,False,True,True,False,0.14149661,7.298463e-11,0.85845184,5798.0356,5780.0034,5814.151,4.6596,4.6331,4.6836,-3.3142,-3.8616,-2.6201,2512.571,2470.6003,2559.065,0.0034,0.0009,0.0086,0.0029,0.0007,0.0073,0.0016,0.0004,0.004,MARCS,0.01777072798345303
1636148068921376768,Gaia DR3 2814892325664201728,2814892325664201728,807266735,2016.0,346.6746089255745,0.4342966,12.75829884407058,0.41282874,0.4826148975437686,0.50640947,0.95301324,1.7781663,1.7402199275023298,0.62670827,0.3653902507583835,0.50216603,0.22069375,0.23969816,-0.23932661,-0.10444228,0.084954366,-0.10416606,0.17933665,-0.26116657,-0.14282642,0.23919874,186,0,186,0,-1.2674342,166.32399,0.0,0.0,31,False,1.4407182,,,,,,,,21,14,0.9162636,28,8,0,0.06329357,69.37751,0,0,0.9323306,0.104096316,0.20290335,0.1484602,0.72817403,-101.05908,-19.300287,-53.587463,23.174309,False,238,191.33412616444082,0.94788384,201.85397,19.982885,20,75.7623787855327,12.3977585,6.110974,20.639908,22,135.52989725739255,11.010895,12.308709,19.417809,1.1043105,0,1,0,1,0,1.2220993,0.6570225,0.5650768,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.0817972961648,-42.705924152831514,352.8889546270389,16.97964502390337,False,False,0,False,False,False,False,False,False,False,False,0.00037344306,2.1528564e-07,0.9996238,,,,,,,,,,,,,,,,,,,,,,,0.018466758881731483
1636148068921376768,Gaia DR3 2814892329956608768,2814892329956608768,914594760,2016.0,346.675027981643,0.10310656,12.757334975746721,0.092487335,0.01972912857222596,0.12101546,0.16302982,2.2750638,2.265987386845027,0.14691272,-0.20301707933631097,0.11047685,0.13181111,0.19724835,-0.07663045,-0.13165407,-0.0018859501,-0.13066776,0.15725815,-0.25314274,-0.18351933,0.10554002,187,0,187,0,-0.2850426,183.55763,0.0,0.0,31,False,1.4746835,,,,,,,,21,14,0.2066727,27,7,0,0.02747196,76.91295,8,0,0.9832752,0.10687837,0.20466384,0.15283506,0.72585106,-98.783646,-19.938421,-53.41302,23.275385,False,238,1472.3551481523866,2.499987,588.9451,17.767336,25,689.4124610113278,17.473215,39.455387,18.242344,24,1160.8377007070142,8.8322525,131.43167,17.085966,1.2566602,0,1,0,1,0,1.1563778,0.475008,0.6813698,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.0815663946134,-42.706957253360365,352.888937539891,16.978598210002176,False,False,0,False,False,False,False,False,True,True,False,4.3157023e-11,1.6223226e-11,0.99999034,4719.8716,4695.423,4753.7783,4.864,4.8292,4.8834,-1.731,-1.9042,-1.5993,1102.01,1074.9305,1172.514,0.0273,0.0076,0.0563,0.0215,0.006,0.0443,0.0116,0.0032,0.024,PHOENIX,0.01892424369035131
1636148068921376768,Gaia DR3 2814893940572637184,2814893940572637184,1618969160,2016.0,346.70560403344,1.8120904,12.781022330755993,2.3191044,,,,,,,,,0.13231005,,,,,,,,,,53,0,53,0,1.0038767,57.765526,1.897528,0.34278515,3,False,,,,,,,,,6,6,4.966286,6,2,0,0.007886415,116.77264,0,0,,0.56248945,0.08772661,0.41878533,0.89952815,-142.74,-26.080032,-51.642097,21.459076,False,53,87.82935377640929,1.8447046,47.61161,20.828268,4,34.27859070891654,1.9281512,17.777958,21.500984,6,81.08945275571533,13.81569,5.8693743,19.975485,1.3135477,0,0,0,0,0,1.5254993,0.67271614,0.8527832,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.13308921567146,-42.70285935890534,352.9274736042091,16.98818923850502,False,False,0,False,False,False,False,False,False,False,False,6.0271916e-05,1.1286221e-05,0.9997068,,,,,,,,,,,,,,,,,,,,,,,0.019945424581223052
1636148068921376768,Gaia DR3 2814893944864409856,2814893944864409856,1693445870,2016.0,346.7085542531895,0.64284587,12.774506508285574,0.7025422,1.7313245520661855,0.7540549,2.2960193,2.6465704,2.6130804618175842,0.8133204,0.4196976951346234,0.76591724,0.35552463,0.35903126,-0.31448966,0.036726855,0.30889148,-0.0053681517,0.319925,-0.12115763,0.0136308065,0.26590136,160,0,158,2,-0.9111153,148.94841,0.0,0.0,31,False,1.5427598,,,,,,,,18,11,1.2472988,18,6,0,0.15546888,157.45616,0,0,0.9462301,0.15412784,0.20791958,0.15203267,0.7646368,-38.377193,-45.38173,38.143597,23.408709,False,152,127.39342302617082,1.0360553,122.96006,20.4245,15,82.23555234857704,15.168119,5.421605,20.550894,14,89.20420601478861,13.114237,6.802089,19.871933,1.3457505,0,0,0,1,0,0.6789608,0.12639427,0.5525665,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.13166665596783,-42.70990501152268,352.9274667895442,16.981066462360303,False,False,0,False,False,False,False,False,False,False,False,0.0853195,3.0082558e-06,0.9146694,,,,,,,,,,,,,,,,,,,,,,,0.020778622597622816
1636148068921376768,Gaia DR3 2814893047215847936,2814893047215847936,615401135,2016.0,346.68997501506095,0.16617325,12.75028072213737,0.15576863,1.2921883634108013,0.20039316,6.448266,6.0218377,4.227015823589996,0.24490492,-4.288923770258978,0.19352733,0.15205735,0.17762692,-0.12002173,-0.09384191,-0.047094736,-0.06764778,0.2006936,-0.26937878,-0.22969891,0.1522522,184,0,183,1,-0.3196883,184.09615,0.21787074,0.22602731,95,False,,1.3185192,0.04791294,0.006935457,0.05097329,-0.03822367,0.068624765,-0.047766678,21,14,0.34857783,26,7,0,0.040990535,68.996414,0,0,0.981185,0.12128692,0.20648302,0.17338198,0.7204161,-107.86093,-22.927517,-51.84467,23.374746,False,221,711.3551128682401,1.6013086,444.2336,18.55715,24,176.6417763336449,10.169873,17.369123,19.720808,25,803.1243459859331,12.560588,63.94003,17.485939,1.3773235,0,0,0,0,0,2.234869,1.1636581,1.0712109,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.0932071095057,-42.720709844989464,352.8998907279338,16.96624755019388,False,False,0,False,False,False,False,False,True,False,False,1.3791636e-13,5.9616244e-13,0.9999737,3400.418,3373.4573,3460.2449,4.4479,4.3863,4.6217,-1.1247,-1.1774,-0.9013,517.189,484.2068,551.6544,0.1051,0.0396,0.1799,0.0707,0.0265,0.1212,0.0424,0.0159,0.0728,MARCS,0.021762788867555904
1636148068921376768,Gaia DR3 2814892325661342464,2814892325661342464,441610324,2016.0,346.67899505922156,0.84241986,12.751017245129125,0.69304305,-0.01379392663938989,0.919596,-0.014999985,0.3533654,0.09432202074527328,1.1218576,0.34054435592208887,0.9075514,0.15172742,0.24336427,-0.34266812,-0.14591572,0.07328045,-0.079197,0.11821559,-0.11487395,-0.14471997,0.25050154,142,0,141,1,-0.43263546,134.55237,0.0,0.0,95,False,,1.5835891,0.23918715,0.045755,0.034217257,-0.16525823,0.053861346,0.036418572,16,13,1.659249,16,6,0,0.14781675,61.94059,0,0,0.9713402,0.15427125,0.2808767,0.18620896,0.74731684,-155.36714,-3.7809224,-47.246696,23.020708,False,139,110.42749214917605,1.0588236,104.292625,20.579674,15,57.31220560502426,4.41168,12.991015,20.942924,12,86.71321970437283,10.970057,7.904537,19.902681,1.3042533,0,0,0,0,0,1.0402431,0.36325073,0.6769924,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.08142204870349,-42.71436489395891,352.8899636144465,16.971255097625022,True,False,0,False,False,False,False,False,False,False,False,0.62664884,6.5812474e-11,0.37335092,,,,,,,,,,,,,,,,,,,,,,,0.02243997143978217
1636148068921376768,Gaia DR3 2814894078008011392,2814894078008011392,1670829005,2016.0,346.66497354795683,0.5225633,12.777659935165381,0.48974192,0.1281435490373886,0.5923575,0.21632805,1.43964,1.3597951303407037,0.7235027,0.4727795714585839,0.6332853,0.22620733,0.23821083,-0.33174396,-0.12924178,0.043672886,-0.08117865,0.12409453,-0.17552714,-0.14430046,0.30390906,205,0,203,2,-0.2550692,206.2925,0.0,0.0,31,True,1.493737,,,,,,,,23,14,1.1030416,26,8,0,0.13259804,154.41927,0,0,0.9855339,0.16376343,0.17855415,0.19942217,0.7546568,-105.49183,-21.75787,-54.34207,22.895481,False,228,147.70768091640622,0.87063897,169.65434,20.263859,20,79.84373160235594,10.10688,7.8999386,20.582941,24,91.45901989174298,10.269585,8.905815,19.84483,1.1597416,0,1,0,1,0,0.7381115,0.31908226,0.41902924,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.08506899240264,-42.684537809694675,352.88816288767015,17.001152800573454,True,False,0,False,False,False,False,False,False,False,False,0.028673166,8.2355264e-08,0.9713239,,,,,,,,,,,,,,,,,,,,,,,0.022632785454060653
1636148068921376768,Gaia DR3 2814892329956812544,2814892329956812544,797191896,2016.0,346.67107464360384,4.344329,12.755123349457643,6.720721,,,,,,,,,-0.51836854,,,,,,,,,,44,0,44,0,0.53079915,43.161015,0.0,0.0,3,False,,,,,,,,,5,4,28425.467,5,3,0,0.08568165,65.06518,0,0,,0.46525145,0.22451358,0.35588968,0.9850907,176.04832,-66.639305,-26.15171,22.41632,False,43,78.0412296904871,1.3488617,57.8571,20.956556,3,13.600553435834092,7.123929,1.9091365,22.50465,4,74.14343883007768,21.19597,3.4979968,20.072714,1.1243287,0,0,0,0,0,2.4319363,1.5480938,0.88384247,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.07552299657439,-42.70676570679199,352.88431512442565,16.97813623654919,False,False,0,False,False,False,False,False,False,False,False,0.00028011602,3.4094544e-05,0.99876976,,,,,,,,,,,,,,,,,,,,,,,0.023140499598440042
1636148068921376768,Gaia DR3 2814894219742308736,2814894219742308736,940438486,2016.0,346.68530178772556,0.9178196,12.795025648534047,0.77456754,1.4025373120849094,1.1227487,1.2491996,0.8137036,-0.16108854966437944,1.1460482,-0.7975989044815024,1.0344311,0.12257879,0.54204035,-0.39315262,-0.27018133,-0.049469367,0.03048729,0.29644015,-0.4290742,-0.38511464,0.45094672,123,0,121,2,-1.0845146,103.351494,0.0,0.0,95,False,,1.6296929,0.28198922,0.028969971,0.18226716,-0.08885754,0.036320888,0.010117087,14,10,1.9234498,16,6,1,0.06700341,135.85739,0,0,0.92652124,0.30409363,0.15968397,0.29890063,0.7247089,-69.06498,-9.770459,-59.25779,21.725754,False,129,112.57675750454658,0.99899584,112.68992,20.558744,12,59.00713277926037,7.317585,8.063745,20.911282,12,66.01228694688864,12.582127,5.246513,20.198833,1.1105261,0,0,0,0,0,0.7124481,0.35253716,0.35991096,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.1204853844227,-42.68044823445121,352.91446969466085,17.00900824295406,False,False,0,False,False,False,False,False,False,False,False,0.20265844,2.0371456e-06,0.79733944,,,,,,,,,,,,,,,,,,,,,,,0.023217436400045824
1636148068921376768,Gaia DR3 2814893085870883072,2814893085870883072,629655943,2016.0,346.70812702088386,0.0926718,12.757739732008435,0.08420789,-0.018585842630152106,0.10942049,-0.16985705,1.5588521,1.5578934952497483,0.11346416,0.05465935338986309,0.09290175,0.15243357,0.09886241,-0.20180085,-0.09875451,-0.14004993,-0.09056472,0.14661556,-0.12797514,-0.21715413,0.12374901,168,0,167,1,-1.3761578,143.77216,0.0,1.5789839e-15,31,False,1.4684743,,,,,,,,19,12,0.16166131,25,8,0,0.06638398,72.578285,0,0,0.92252564,0.14594662,0.19665152,0.16830085,0.73563886,-131.4857,-19.524097,-50.517868,22.24693,False,216,1891.6608967075208,1.9734852,958.53815,17.495258,24,825.0839590464803,11.199669,73.67039,18.047297,21,1465.861477964564,11.791553,124.314545,16.832663,1.2110761,0,1,0,0,0,1.214634,0.5520382,0.66259575,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.11900342257518,-42.723859814045774,352.9199729469477,16.96590313063865,False,False,0,False,False,False,False,False,False,True,False,1.0233382e-13,6.092507e-13,0.99999094,,,,,,,,,,,,,,,,,,,,,,,0.0246676442115124
1636148068921376768,Gaia DR3 2814893184656732800,2814893184656732800,1567716373,2016.0,346.71219469099793,0.012777439,12.765887583761993,0.0125134215,1.9120785274718313,0.01578096,121.16364,9.335999,-5.010950852710244,0.017159,-7.877260599869104,0.014076594,0.1821257,0.0084922,-0.07549142,-0.06346496,-0.16385756,-0.07890468,0.20466289,-0.17774838,-0.25137198,0.10348791,174,27,174,0,-3.807147,198.68628,0.029961526,0.7180479,31,True,1.5548314,,,,,,,,20,12,0.0241532,26,8,0,0.07886421,72.08859,0,0,0.79840875,,,,,,,,,False,217,120969.9690275742,30.83049,3923.7122,12.980673,25,64786.147453344856,52.066208,1244.3032,13.309836,24,81031.39319570307,48.95276,1655.2977,12.476262,1.2054029,0,0,0,0,0,0.8335743,0.32916355,0.50441074,31.865265,3.2549994,2,11,1,8,13.124126,,,1024.331,,5500.0,4.0,-1.0,111,,,,12.187206,0.037062977,10,,NOT_AVAILABLE,87.12949062324005,-42.71908841425389,352.927213700245,16.97174806481048,False,False,0,False,False,False,False,False,True,True,False,1.02227925e-13,5.106234e-13,0.9999796,6046.4883,6025.086,6068.789,4.3009,4.2952,4.3067,-0.7339,-0.7567,-0.7113,515.7099,511.3037,519.5485,0.3157,0.3025,0.3282,0.2678,0.2565,0.2785,0.1457,0.1396,0.1515,MARCS,0.024901978071612017
1636148068921376768,Gaia DR3 2814892329956609280,2814892329956609280,189038769,2016.0,346.67982261090003,0.4774244,12.747256302180954,0.40473738,-0.4083372503207991,0.55341053,-0.7378559,2.2035613,2.0869924193954006,0.61941934,0.7072095997267008,0.4987122,0.1306659,0.37278184,-0.17695862,-0.19969562,-0.02057924,-0.13416259,0.15482712,-0.21093792,-0.21895878,0.21298155,178,0,176,2,1.7296715,216.37953,1.1473438,1.0062318,31,False,1.5278722,,,,,,,,20,14,0.9025763,26,6,0,0.03393589,82.76985,0,0,1.0929645,0.16560042,0.22174722,0.21492259,0.7106431,-89.29754,-13.308466,-55.737816,23.09401,False,229,211.7136525409531,1.0881823,194.55714,19.872995,23,114.01480594554889,11.276751,10.110608,20.196138,24,126.8193020219786,9.932264,12.768418,19.489933,1.1375464,0,3,0,3,0,0.70620537,0.323143,0.38306236,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.07961491536373,-42.717975057452094,352.88914399130044,16.967489248020243,False,False,0,False,False,False,False,False,False,False,False,0.013152046,2.0929838e-07,0.9868426,,,,,,,,,,,,,,,,,,,,,,,0.025732633647859725
1636148068921376768,Gaia DR3 2814893974928799488,2814893974928799488,1348077622,2016.0,346.7087585246392,0.057045285,12.787229261762755,0.05072589,-0.15592793046587017,0.06637666,-2.349138,1.8583282,1.8567502195810044,0.07373664,0.07656511867322006,0.060121644,0.108423874,0.22551945,-0.16279438,-0.1184478,-0.037671138,-0.08721234,0.1400638,-0.14919005,-0.22277229,0.105384395,185,0,185,0,-0.71435326,173.68771,0.0,0.0,31,True,1.464163,,,,,,,,21,13,0.10426533,25,8,0,0.06525274,71.729195,0,0,0.96075964,0.12120499,0.16870429,0.14946252,0.75950336,-101.60301,-21.12623,59.45816,22.111126,False,217,3932.238136728729,2.9790595,1319.9596,16.700768,22,1707.0042982459313,9.24129,184.71494,17.257956,22,3169.4086527870268,12.094182,262.0606,15.99545,1.2401114,0,0,0,0,0,1.2625055,0.55718803,0.7053175,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.14113720779969,-42.699252639249856,352.9330421320172,16.992619680225346,False,False,0,False,False,False,False,False,False,True,False,1.0216523e-13,5.269152e-13,0.99998623,5375.6924,5268.4175,5388.025,4.2172,4.1988,4.2906,-1.2491,-1.3634,-1.1757,2034.8683,1744.6049,2099.1648,0.8189,0.7429,0.829,0.6567,0.5929,0.6649,0.358,0.3228,0.3626,PHOENIX,0.025849079196389717
1636148068921376768,Gaia DR3 2814893184657695872,2814893184657695872,1398619560,2016.0,346.7135315786291,0.013842018,12.76617384841205,0.013163503,1.9034176612811256,0.016563682,114.91513,9.45092,-4.8891667021504475,0.018441238,-8.08801263013453,0.01494903,0.16677994,0.017877458,-0.06404336,-0.08277338,-0.12684785,-0.10163986,0.16961765,-0.13671562,-0.19571704,0.08749514,179,179,177,2,0.82791185,355.49072,0.0810743,7.5412517,31,True,1.5633554,,,,,,,,20,12,0.025806138,26,8,0,0.073897116,71.0012,0,0,1.0430025,,,,,,,,,False,225,279367.51876646717,58.136505,4805.3716,12.071927,26,152249.6292817397,108.032234,1409.2982,12.382152,26,183440.700795013,70.82913,2589.9048,11.589156,1.2016083,0,0,0,0,0,0.79299545,0.31022453,0.48277092,31.725422,1.4121432,1,11,1,8,24.278996,0.5959399,0.20526169,1024.331,13.571976,6250.0,4.0,-0.5,222,,,,11.390517,0.010878562,10,,NOT_AVAILABLE,87.13119929669544,-42.71954236697299,352.92858139536946,16.971482094942584,False,False,0,False,False,False,False,False,True,True,False,1.02520755e-13,5.1208603e-13,0.9999507,6326.9365,6313.5884,6336.4746,4.083,4.074,4.0889,-0.7461,-0.7563,-0.7357,513.7905,508.8412,521.151,0.3965,0.3895,0.4017,0.3399,0.3338,0.3445,0.1847,0.1814,0.1872,A,0.026104826253741133
1636148068921376768,Gaia DR3 2814894215446970752,2814894215446970752,1586695468,2016.0,346.6879203225245,0.31133753,12.798179757093987,0.29940307,0.8510496687845382,0.35870272,2.3725765,23.000431,22.277094075158196,0.40523466,-5.722842770441172,0.36531523,0.23020816,0.25165036,-0.30356166,-0.111704096,0.053446688,-0.061750997,0.16068783,-0.16735199,-0.19389495,0.28427806,176,0,176,0,0.73219407,192.66151,0.26356864,0.09584532,31,False,1.414298,,,,,,,,20,13,0.61980605,26,8,0,0.047834285,70.34518,0,0,1.0378784,0.12514877,0.16811395,0.13212854,0.7573701,-85.34048,-31.37973,56.40662,22.648418,False,226,306.4768890969499,1.0539637,290.78506,19.471373,23,130.58665258746345,9.250757,14.116321,20.048796,25,251.3444855449505,7.9832225,31.484089,18.747223,1.2461988,0,0,0,0,0,1.3015728,0.5774231,0.7241497,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.1257131402174,-42.6791449574194,352.9182466238781,17.010858740845205,False,False,0,False,False,False,False,False,False,False,False,3.245238e-09,3.259714e-08,0.9999939,,,,,,,,,,,,,,,,,,,,,,,0.02628434666692123
1636148068921376768,Gaia DR3 2814891574042365312,2814891574042365312,1084153693,2016.0,346.68314232022874,0.18099612,12.745825910666248,0.15398008,0.014833947197841228,0.21147852,0.07014399,4.9483356,0.45945756823022443,0.23955409,-4.926958797233331,0.18553524,0.08998546,0.33238897,-0.10186617,-0.18168192,-0.07008948,-0.13060577,0.16601264,-0.16571897,-0.2386014,0.10377628,177,0,175,2,0.75756437,191.46869,0.14002068,0.091210864,31,False,1.5019362,,,,,,,,20,14,0.33706114,26,6,0,0.052724052,79.69469,0,0,1.0393779,0.1534229,0.22177686,0.20382912,0.71693784,-92.90279,-12.880779,-55.837257,23.115686,False,227,718.8415414814415,1.4781921,486.2978,18.545784,25,333.06311693425516,7.9822435,41.725502,19.032227,24,516.2590218579171,8.645196,59.71629,17.965727,1.1815151,0,2,0,1,0,1.0664997,0.48644257,0.58005714,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.08229948442516,-42.72091444302941,352.89163441895545,16.964870871205036,False,False,0,False,False,False,False,False,True,False,False,3.162678e-10,5.120543e-13,0.9999919,5002.983,4980.115,5026.893,4.7753,4.7482,4.7945,-1.3447,-1.5077,-1.1118,2279.2346,2210.255,2381.253,0.0035,0.0009,0.0091,0.0028,0.0007,0.0073,0.0015,0.0004,0.004,PHOENIX,0.026405247004586876
